Time Stamp,Record Type,Channel,Parameter Code,Parameter Value,Unnamed: 5
44:19:00:00,3,0,13:Ambient Temperature,29.653595,
44:19:00:00,3,0,14:LN2 Level,0.0,
44:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
44:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
44:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
44:20:00:00,3,0,11:PRTD 1,-167.23122,
44:20:00:00,3,0,12:PRTD 2,-197.53374,
44:20:00:00,3,0,13:Ambient Temperature,29.245453,
44:20:00:00,3,0,14:LN2 Level,0.0,
44:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
44:20:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
44:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
44:21:00:00,3,0,11:PRTD 1,-167.20886,
44:21:00:00,3,0,12:PRTD 2,-197.52287,
44:21:00:00,3,0,13:Ambient Temperature,29.449524,
44:21:00:00,3,0,14:LN2 Level,0.0,
44:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
44:21:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
44:21:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
44:22:00:00,3,0,11:PRTD 1,-167.21445,
44:22:00:00,3,0,12:PRTD 2,-197.51201,
44:22:00:00,3,0,13:Ambient Temperature,29.449524,
44:22:00:00,3,0,14:LN2 Level,0.0,
44:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
44:22:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
44:22:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
44:23:00:00,3,0,11:PRTD 1,-167.22003,
44:23:00:00,3,0,12:PRTD 2,-197.5283,
44:23:00:00,3,0,13:Ambient Temperature,29.449524,
44:23:00:00,3,0,14:LN2 Level,0.0,
44:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
44:23:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
44:23:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:00:00:00,3,0,11:PRTD 1,-167.19208,
45:00:00:00,3,0,12:PRTD 2,-197.53374,
45:00:00:00,3,0,13:Ambient Temperature,29.653595,
45:00:00:00,3,0,14:LN2 Level,0.0,
45:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:00:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
45:00:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
45:01:00:00,3,0,11:PRTD 1,-167.22562,
45:01:00:00,3,0,12:PRTD 2,-197.5283,
45:01:00:00,3,0,13:Ambient Temperature,29.245453,
45:01:00:00,3,0,14:LN2 Level,0.0,
45:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:02:00:00,3,0,11:PRTD 1,-167.19766,
45:02:00:00,3,0,12:PRTD 2,-197.53374,
45:02:00:00,3,0,13:Ambient Temperature,29.449524,
45:02:00:00,3,0,14:LN2 Level,0.0,
45:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:03:00:00,3,0,11:PRTD 1,-167.22562,
45:03:00:00,3,0,12:PRTD 2,-197.51744,
45:03:00:00,3,0,13:Ambient Temperature,29.653595,
45:03:00:00,3,0,14:LN2 Level,0.0,
45:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:03:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:04:00:00,3,0,11:PRTD 1,-167.21445,
45:04:00:00,3,0,12:PRTD 2,-197.53917,
45:04:00:00,3,0,13:Ambient Temperature,29.449524,
45:04:00:00,3,0,14:LN2 Level,0.0,
45:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:04:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
45:04:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
45:05:00:00,3,0,11:PRTD 1,-167.19766,
45:05:00:00,3,0,12:PRTD 2,-197.5283,
45:05:00:00,3,0,13:Ambient Temperature,29.653595,
45:05:00:00,3,0,14:LN2 Level,0.0,
45:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:05:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:06:00:00,3,0,11:PRTD 1,-167.2368,
45:06:00:00,3,0,12:PRTD 2,-197.52287,
45:06:00:00,3,0,13:Ambient Temperature,29.449524,
45:06:00:00,3,0,14:LN2 Level,0.0,
45:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:07:00:00,3,0,11:PRTD 1,-167.21445,
45:07:00:00,3,0,12:PRTD 2,-197.53917,
45:07:00:00,3,0,13:Ambient Temperature,29.449524,
45:07:00:00,3,0,14:LN2 Level,0.0,
45:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:08:00:00,3,0,11:PRTD 1,-167.20326,
45:08:00:00,3,0,12:PRTD 2,-197.55003,
45:08:00:00,3,0,13:Ambient Temperature,29.653595,
45:08:00:00,3,0,14:LN2 Level,0.0,
45:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:09:00:00,3,0,11:PRTD 1,-167.21445,
45:09:00:00,3,0,12:PRTD 2,-197.5283,
45:09:00:00,3,0,13:Ambient Temperature,29.653595,
45:09:00:00,3,0,14:LN2 Level,0.0,
45:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:10:00:00,3,0,11:PRTD 1,-167.22003,
45:10:00:00,3,0,12:PRTD 2,-197.5446,
45:10:00:00,3,0,13:Ambient Temperature,29.245453,
45:10:00:00,3,0,14:LN2 Level,0.0,
45:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:11:00:00,3,0,11:PRTD 1,-167.22003,
45:11:00:00,3,0,12:PRTD 2,-197.53917,
45:11:00:00,3,0,13:Ambient Temperature,29.653595,
45:11:00:00,3,0,14:LN2 Level,0.0,
45:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:12:00:00,3,0,11:PRTD 1,-167.20326,
45:12:00:00,3,0,12:PRTD 2,-197.51201,
45:12:00:00,3,0,13:Ambient Temperature,29.653595,
45:12:00:00,3,0,14:LN2 Level,0.0,
45:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:12:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
45:12:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
45:13:00:00,3,0,11:PRTD 1,-167.20886,
45:13:00:00,3,0,12:PRTD 2,-197.53374,
45:13:00:00,3,0,13:Ambient Temperature,29.245453,
45:13:00:00,3,0,14:LN2 Level,0.0,
45:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:13:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:13:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:14:00:00,3,0,11:PRTD 1,-167.20886,
45:14:00:00,3,0,12:PRTD 2,-197.53917,
45:14:00:00,3,0,13:Ambient Temperature,29.245453,
45:14:00:00,3,0,14:LN2 Level,0.0,
45:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:15:00:00,3,0,11:PRTD 1,-167.20326,
45:15:00:00,3,0,12:PRTD 2,-197.53374,
45:15:00:00,3,0,13:Ambient Temperature,29.653595,
45:15:00:00,3,0,14:LN2 Level,0.0,
45:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:16:00:00,3,0,11:PRTD 1,-167.20326,
45:16:00:00,3,0,12:PRTD 2,-197.52287,
45:16:00:00,3,0,13:Ambient Temperature,29.653595,
45:16:00:00,3,0,14:LN2 Level,0.0,
45:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:17:00:00,3,0,11:PRTD 1,-167.21445,
45:17:00:00,3,0,12:PRTD 2,-197.5446,
45:17:00:00,3,0,13:Ambient Temperature,29.245453,
45:17:00:00,3,0,14:LN2 Level,0.0,
45:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:18:00:00,3,0,11:PRTD 1,-167.2368,
45:18:00:00,3,0,12:PRTD 2,-197.51744,
45:18:00:00,3,0,13:Ambient Temperature,28.83728,
45:18:00:00,3,0,14:LN2 Level,0.0,
45:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:18:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:19:00:00,3,0,11:PRTD 1,-167.22562,
45:19:00:00,3,0,12:PRTD 2,-197.52287,
45:19:00:00,3,0,13:Ambient Temperature,29.449524,
45:19:00:00,3,0,14:LN2 Level,0.0,
45:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:19:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:19:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:20:00:00,3,0,11:PRTD 1,-167.23122,
45:20:00:00,3,0,12:PRTD 2,-197.52287,
45:20:00:00,3,0,13:Ambient Temperature,29.449524,
45:20:00:00,3,0,14:LN2 Level,0.0,
45:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:20:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:21:00:00,3,0,11:PRTD 1,-167.25357,
45:21:00:00,3,0,12:PRTD 2,-197.53374,
45:21:00:00,3,0,13:Ambient Temperature,29.245453,
45:21:00:00,3,0,14:LN2 Level,0.0,
45:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:21:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
45:21:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
45:22:00:00,3,0,11:PRTD 1,-167.25916,
45:22:00:00,3,0,12:PRTD 2,-197.5283,
45:22:00:00,3,0,13:Ambient Temperature,29.041351,
45:22:00:00,3,0,14:LN2 Level,0.0,
45:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:22:00:00,3,1,73:DC Detector Leakage Current,-37.037,
45:22:00:00,3,1,16:Charge Loop DC Level,-0.71999997,
45:23:00:00,3,0,11:PRTD 1,-167.25916,
45:23:00:00,3,0,12:PRTD 2,-197.50656,
45:23:00:00,3,0,13:Ambient Temperature,29.041351,
45:23:00:00,3,0,14:LN2 Level,0.0,
45:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
45:23:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
45:23:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
46:00:00:00,3,0,11:PRTD 1,-167.23122,
46:00:00:00,3,0,12:PRTD 2,-197.53374,
46:00:00:00,3,0,13:Ambient Temperature,29.245453,
46:00:00:00,3,0,14:LN2 Level,0.0,
46:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:00:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:01:00:00,3,0,11:PRTD 1,-167.21445,
46:01:00:00,3,0,12:PRTD 2,-197.52287,
46:01:00:00,3,0,13:Ambient Temperature,29.653595,
46:01:00:00,3,0,14:LN2 Level,0.0,
46:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:01:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
46:01:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
46:02:00:00,3,0,11:PRTD 1,-167.22562,
46:02:00:00,3,0,12:PRTD 2,-197.5283,
46:02:00:00,3,0,13:Ambient Temperature,29.245453,
46:02:00:00,3,0,14:LN2 Level,0.0,
46:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:02:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
46:02:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
46:03:00:00,3,0,11:PRTD 1,-167.20326,
46:03:00:00,3,0,12:PRTD 2,-197.51744,
46:03:00:00,3,0,13:Ambient Temperature,29.653595,
46:03:00:00,3,0,14:LN2 Level,0.0,
46:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:03:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:04:00:00,3,0,11:PRTD 1,-167.22003,
46:04:00:00,3,0,12:PRTD 2,-197.53374,
46:04:00:00,3,0,13:Ambient Temperature,29.245453,
46:04:00:00,3,0,14:LN2 Level,0.0,
46:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:04:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:05:00:00,3,0,11:PRTD 1,-167.20326,
46:05:00:00,3,0,12:PRTD 2,-197.53374,
46:05:00:00,3,0,13:Ambient Temperature,29.653595,
46:05:00:00,3,0,14:LN2 Level,0.0,
46:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:05:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:06:00:00,3,0,11:PRTD 1,-167.22562,
46:06:00:00,3,0,12:PRTD 2,-197.5283,
46:06:00:00,3,0,13:Ambient Temperature,29.245453,
46:06:00:00,3,0,14:LN2 Level,0.0,
46:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:07:00:00,3,0,11:PRTD 1,-167.20886,
46:07:00:00,3,0,12:PRTD 2,-197.53917,
46:07:00:00,3,0,13:Ambient Temperature,29.449524,
46:07:00:00,3,0,14:LN2 Level,0.0,
46:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:07:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
46:07:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
46:08:00:00,3,0,11:PRTD 1,-167.19208,
46:08:00:00,3,0,12:PRTD 2,-197.51201,
46:08:00:00,3,0,13:Ambient Temperature,29.653595,
46:08:00:00,3,0,14:LN2 Level,0.0,
46:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:08:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:08:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:09:00:00,3,0,11:PRTD 1,-167.20886,
46:09:00:00,3,0,12:PRTD 2,-197.52287,
46:09:00:00,3,0,13:Ambient Temperature,29.449524,
46:09:00:00,3,0,14:LN2 Level,0.0,
46:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:10:00:00,3,0,11:PRTD 1,-167.21445,
46:10:00:00,3,0,12:PRTD 2,-197.5446,
46:10:00:00,3,0,13:Ambient Temperature,29.449524,
46:10:00:00,3,0,14:LN2 Level,0.0,
46:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:10:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:10:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:11:00:00,3,0,11:PRTD 1,-167.19208,
46:11:00:00,3,0,12:PRTD 2,-197.55547,
46:11:00:00,3,0,13:Ambient Temperature,29.653595,
46:11:00:00,3,0,14:LN2 Level,0.0,
46:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:12:00:00,3,0,11:PRTD 1,-167.19208,
46:12:00:00,3,0,12:PRTD 2,-197.53917,
46:12:00:00,3,0,13:Ambient Temperature,29.653595,
46:12:00:00,3,0,14:LN2 Level,0.0,
46:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:12:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:13:00:00,3,0,11:PRTD 1,-167.20886,
46:13:00:00,3,0,12:PRTD 2,-197.51744,
46:13:00:00,3,0,13:Ambient Temperature,29.449524,
46:13:00:00,3,0,14:LN2 Level,0.0,
46:13:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:13:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
46:13:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
46:14:00:00,3,0,11:PRTD 1,-167.19208,
46:14:00:00,3,0,12:PRTD 2,-197.52287,
46:14:00:00,3,0,13:Ambient Temperature,29.449524,
46:14:00:00,3,0,14:LN2 Level,0.0,
46:14:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:14:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:14:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:15:00:00,3,0,11:PRTD 1,-167.16972,
46:15:00:00,3,0,12:PRTD 2,-197.53917,
46:15:00:00,3,0,13:Ambient Temperature,29.653595,
46:15:00:00,3,0,14:LN2 Level,0.0,
46:15:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:15:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:15:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:16:00:00,3,0,11:PRTD 1,-167.19766,
46:16:00:00,3,0,12:PRTD 2,-197.5283,
46:16:00:00,3,0,13:Ambient Temperature,29.653595,
46:16:00:00,3,0,14:LN2 Level,0.0,
46:16:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:16:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:16:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:17:00:00,3,0,11:PRTD 1,-167.19766,
46:17:00:00,3,0,12:PRTD 2,-197.52287,
46:17:00:00,3,0,13:Ambient Temperature,29.245453,
46:17:00:00,3,0,14:LN2 Level,0.0,
46:17:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:17:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:17:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:18:00:00,3,0,11:PRTD 1,-167.18091,
46:18:00:00,3,0,12:PRTD 2,-197.52287,
46:18:00:00,3,0,13:Ambient Temperature,29.653595,
46:18:00:00,3,0,14:LN2 Level,0.0,
46:18:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:18:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:18:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:19:00:00,3,0,11:PRTD 1,-167.21445,
46:19:00:00,3,0,12:PRTD 2,-197.51744,
46:19:00:00,3,0,13:Ambient Temperature,29.449524,
46:19:00:00,3,0,14:LN2 Level,0.0,
46:19:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:19:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
46:19:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
46:20:00:00,3,0,11:PRTD 1,-167.19766,
46:20:00:00,3,0,12:PRTD 2,-197.55003,
46:20:00:00,3,0,13:Ambient Temperature,29.449524,
46:20:00:00,3,0,14:LN2 Level,0.0,
46:20:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:20:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
46:20:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
46:21:00:00,3,0,11:PRTD 1,-167.20886,
46:21:00:00,3,0,12:PRTD 2,-197.51744,
46:21:00:00,3,0,13:Ambient Temperature,29.449524,
46:21:00:00,3,0,14:LN2 Level,0.0,
46:21:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:21:00:00,3,1,73:DC Detector Leakage Current,-37.037,
46:21:00:00,3,1,16:Charge Loop DC Level,-0.71999997,
46:22:00:00,3,0,11:PRTD 1,-167.20886,
46:22:00:00,3,0,12:PRTD 2,-197.53917,
46:22:00:00,3,0,13:Ambient Temperature,29.449524,
46:22:00:00,3,0,14:LN2 Level,0.0,
46:22:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:22:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
46:22:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
46:23:00:00,3,0,11:PRTD 1,-167.19208,
46:23:00:00,3,0,12:PRTD 2,-197.5283,
46:23:00:00,3,0,13:Ambient Temperature,29.653595,
46:23:00:00,3,0,14:LN2 Level,0.0,
46:23:00:00,3,1,15:AC Detector Leakage Current,-247.0,
46:23:00:00,3,1,73:DC Detector Leakage Current,-24.691298,
46:23:00:00,3,1,16:Charge Loop DC Level,-0.6999999,
47:00:00:00,3,0,11:PRTD 1,-167.21445,
47:00:00:00,3,0,12:PRTD 2,-197.52287,
47:00:00:00,3,0,13:Ambient Temperature,29.245453,
47:00:00:00,3,0,14:LN2 Level,0.0,
47:00:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:00:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:00:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:01:00:00,3,0,11:PRTD 1,-167.18091,
47:01:00:00,3,0,12:PRTD 2,-197.53374,
47:01:00:00,3,0,13:Ambient Temperature,29.449524,
47:01:00:00,3,0,14:LN2 Level,0.0,
47:01:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:01:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:01:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:02:00:00,3,0,11:PRTD 1,-167.18091,
47:02:00:00,3,0,12:PRTD 2,-197.5283,
47:02:00:00,3,0,13:Ambient Temperature,29.653595,
47:02:00:00,3,0,14:LN2 Level,0.0,
47:02:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:02:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:02:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:03:00:00,3,0,11:PRTD 1,-167.19208,
47:03:00:00,3,0,12:PRTD 2,-197.51744,
47:03:00:00,3,0,13:Ambient Temperature,29.449524,
47:03:00:00,3,0,14:LN2 Level,0.0,
47:03:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:03:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:03:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:04:00:00,3,0,11:PRTD 1,-167.17531,
47:04:00:00,3,0,12:PRTD 2,-197.5446,
47:04:00:00,3,0,13:Ambient Temperature,29.449524,
47:04:00:00,3,0,14:LN2 Level,0.0,
47:04:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:04:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:04:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:05:00:00,3,0,11:PRTD 1,-167.16972,
47:05:00:00,3,0,12:PRTD 2,-197.53374,
47:05:00:00,3,0,13:Ambient Temperature,29.653595,
47:05:00:00,3,0,14:LN2 Level,0.0,
47:05:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:05:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:05:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:06:00:00,3,0,11:PRTD 1,-167.20886,
47:06:00:00,3,0,12:PRTD 2,-197.5283,
47:06:00:00,3,0,13:Ambient Temperature,29.449524,
47:06:00:00,3,0,14:LN2 Level,0.0,
47:06:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:06:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:06:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:07:00:00,3,0,11:PRTD 1,-167.18091,
47:07:00:00,3,0,12:PRTD 2,-197.5283,
47:07:00:00,3,0,13:Ambient Temperature,29.449524,
47:07:00:00,3,0,14:LN2 Level,0.0,
47:07:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:07:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:07:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:08:00:00,3,0,11:PRTD 1,-167.16972,
47:08:00:00,3,0,12:PRTD 2,-197.52287,
47:08:00:00,3,0,13:Ambient Temperature,29.857697,
47:08:00:00,3,0,14:LN2 Level,0.0,
47:08:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:08:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
47:08:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
47:09:00:00,3,0,11:PRTD 1,-167.20326,
47:09:00:00,3,0,12:PRTD 2,-197.51744,
47:09:00:00,3,0,13:Ambient Temperature,29.449524,
47:09:00:00,3,0,14:LN2 Level,0.0,
47:09:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:09:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:09:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:10:00:00,3,0,11:PRTD 1,-167.19766,
47:10:00:00,3,0,12:PRTD 2,-197.5446,
47:10:00:00,3,0,13:Ambient Temperature,29.245453,
47:10:00:00,3,0,14:LN2 Level,0.0,
47:10:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:10:00:00,3,1,73:DC Detector Leakage Current,-12.345631,
47:10:00:00,3,1,16:Charge Loop DC Level,-0.67999995,
47:11:00:00,3,0,11:PRTD 1,-167.15854,
47:11:00:00,3,0,12:PRTD 2,-197.5446,
47:11:00:00,3,0,13:Ambient Temperature,29.653595,
47:11:00:00,3,0,14:LN2 Level,0.0,
47:11:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:11:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:11:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:12:00:00,3,0,11:PRTD 1,-167.16412,
47:12:00:00,3,0,12:PRTD 2,-197.52287,
47:12:00:00,3,0,13:Ambient Temperature,29.857697,
47:12:00:00,3,0,14:LN2 Level,0.0,
47:12:00:00,3,1,15:AC Detector Leakage Current,-247.0,
47:12:00:00,3,1,73:DC Detector Leakage Current,3.679299e-05,
47:12:00:00,3,1,16:Charge Loop DC Level,-0.65999997,
47:13:00:00,3,0,11:PRTD 1,-167.16412,
47:13:00:00,3,0,12:PRTD 2,-197.51744,
47:13:00:00,3,0,13:Ambient Temperature,29.857697,
47:13:00:00,3,0,14:LN2 Level,0.0,
